amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	number-of-items	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	price-designation	customized-url	customized-page 
114-8717231-9778607	114-8717231-9778607	2023-02-22T16:52:14+00:00	2023-02-23T04:27:40+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.79							Chula Vista	CA	91915-1682	US		false			
112-5547293-9004231		2023-02-22T16:29:13+00:00	2023-02-22T20:20:39+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	34.65	2.3							JERSEY CITY	NJ	07302-6002	US		false		https://zme-caps.amazon.com/t/ztvbFfRP1zXJ/iFcNz05l-lq-viC0nnn5HrdkCTj_YIUsPmvDSt9xqgI/19	https://a.co/4GWoouc
114-1325104-2685064		2023-02-22T16:28:38+00:00	2023-02-22T18:04:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	2	USD	157.98	11.06							Miramar	Florida	33025	US		false			
114-1469995-2381033		2023-02-22T16:28:29+00:00	2023-02-22T20:30:54+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	25.65	2.34							ARDMORE	OK	73401-8930	US		false		https://zme-caps.amazon.com/t/NI9DjtAojOP0/1wy_2470tWqydoUQyGt8cu_UQKb9t1Dg6Z70IgVrzt4/19	https://a.co/aWYaryt
112-5985273-4259466	112-5985273-4259466	2023-02-22T16:20:22+00:00	2023-02-23T02:10:14+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	2	USD	17.98	1.06							LAKE WINNEBAGO	MO	64034-7818	US		false			
113-9925206-1079455	113-9925206-1079455	2023-02-22T16:13:41+00:00	2023-02-22T22:50:14+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.82							SUNNYVALE	CA	94087-4108	US		false			
112-8493139-6904237	112-8493139-6904237	2023-02-22T16:12:33+00:00	2023-02-23T01:44:50+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	2	USD	17.98	1.66							Porterville	Ca	93257	US		false			
111-3522196-7739431	111-3522196-7739431	2023-02-22T15:54:55+00:00	2023-02-24T07:16:02+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas - 46 Inch Automatic Open and Close Inverted Umbrella - Compact Reverse Umbrella Windproof - Big Lightweight Upside Down UV Trave	INV46NO25	B07MMKQSH2		Shipped	1	USD	12.99	1.07							FAIRFIELD	TX	75840-2326	US		false			
113-0277560-6451421		2023-02-22T15:42:15+00:00	2023-02-22T20:22:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	41.65	2.6							TOLUCA	IL	61369-9480	US		false		https://zme-caps.amazon.com/t/aFeo6dsvAcAh/jhjQ1azOh3bwqpLVUa-MDHDz-26vchbE0wBFqTVwA80/19	https://a.co/31ICPCa
112-0527828-1324264		2023-02-22T15:27:40+00:00	2023-02-22T20:20:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	17.65	1.06							BATTLE CREEK	MI	49015-7940	US		false		https://zme-caps.amazon.com/t/RqGUiqPVJFGU/DLdzUhIzyfT-FoCqZ0udR98A05V_ZrbH-fpLwf-9nAc/19	https://a.co/cKJnIX5
112-4454597-3096228		2023-02-22T15:27:33+00:00	2023-02-22T20:30:43+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.78							WANTAGH	NY	11793-1031	US		false		https://zme-caps.amazon.com/t/hLF6aTeU9A3i/N7IweZnbhbth9Iatkr4pBjc-zmhlcNqVG-0ptudNYF0/19	https://a.co/9AjAOmF
112-3683715-9328205		2023-02-22T15:26:17+00:00	2023-02-22T20:20:23+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	19.65	1.38							SOUTH BEND	IN	46615-3202	US		false		https://zme-caps.amazon.com/t/92pF22Plle63/Jck71JcDs7DUo0YV98wrMstOqIlWpkRkRu9CVl_tmnQ/19	https://a.co/6akhdPo
114-4755488-7599447		2023-02-22T14:41:52+00:00	2023-02-22T20:22:40+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	24.65	1.73							MIAMI	FL	33143-7984	US		false		https://zme-caps.amazon.com/t/VLqMedN598ee/eUa7MEZFWBCP00cnXHlJ8rXssVx_pjzubRNX25bjHbU/19	https://a.co/1z9uvDc
114-1312115-2675464		2023-02-22T14:22:14+00:00	2023-02-22T20:20:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Happy Birthday with Custom Name 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	HBDCUSTOMNAME	B099V93FGY	1	Shipped	1	USD	28.98	1.74							KENNETT SQUARE	PA	19348-3109	US		false		https://zme-caps.amazon.com/t/PMA46Dy0jVWO/4S5IXKcnEBEtnOBzpdAyFmrVzU2J87Gs-MIkopTOJY4/19	https://a.co/ibxVSeX
111-7237895-8310618		2023-02-22T14:12:04+00:00	2023-02-22T20:21:35+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	2.07							STIGLER	OK	74462-2786	US		false		https://zme-caps.amazon.com/t/LKhbO0Cn9YY6/73QDGK0mhgsrg4gKjzlXSYwML0GzEwmi1-a0IueSCwI/19	https://a.co/6Z0xORa
111-1950320-9854603	111-1950320-9854603	2023-02-22T14:04:25+00:00	2023-02-23T22:40:22+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.79							STANTON	CA	90680-1735	US		false			
112-2795973-2416209		2023-02-22T13:57:24+00:00	2023-02-22T15:49:33+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	1	USD	77.99	5.46							ROCKY MOUNT	NORTH CAROLINA	27801-3028	US		false			
112-7301204-5232245		2023-02-22T13:52:19+00:00	2023-02-22T15:50:00+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	1	USD	77.99	5.46							ROCKY MOUNT	NORTH CAROLINA	27801-3028	US		false			
113-8389103-4288266	113-8389103-4288266	2023-02-22T13:50:31+00:00	2023-02-24T18:46:09+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	2	USD	17.98	1.08							PHILADELPHIA	PA	19149-1502	US		false			
111-2974317-7657854		2023-02-22T13:23:52+00:00	2023-02-22T20:20:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.03							BOCA RATON	FL	33432-7170	US		false		https://zme-caps.amazon.com/t/XrBIjZpV9b6n/cIiiPxmDeQyNLB2u7Ig3eWtnU4NnnJ19X-mfxyqdHB8/19	https://a.co/hEP5Vyn
112-1909781-1438624	112-1909781-1438624	2023-02-22T13:10:34+00:00	2023-02-23T18:19:00+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.6							VOORHEES	NJ	08043-2319	US		false			
114-2207167-2220208		2023-02-22T12:45:50+00:00	2023-02-22T20:20:24+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.24							BARRINGTON	NJ	08007-1240	US		false		https://zme-caps.amazon.com/t/ANhKnFv5OOoh/DvSdtJ_zmYpPybOx7v-W-aJ_jGkCbmvd_3KvOb397aY/19	https://a.co/6iB98Cy
112-2955357-9717810	112-2955357-9717810	2023-02-22T12:15:47+00:00	2023-02-23T10:26:34+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.72							Bartlett	IL	60103	US		false			
113-6495475-6801042		2023-02-22T09:43:46+00:00	2023-02-22T14:43:03+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	0.88	4.49	0.21					HONOLULU	HI	96826-3325	US		false		https://zme-caps.amazon.com/t/UcARumK84t13/84_y4HruKmwz9CxkjTbBX1fcGunjwhUEXpFqQlBRJMg/19	https://a.co/eHDo4YN
113-6495475-6801042		2023-02-22T09:43:46+00:00	2023-02-22T14:43:03+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		SecondDay	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	13.65	0.64	4.5	0.21					HONOLULU	HI	96826-3325	US		false		https://zme-caps.amazon.com/t/TDBFRpayHQ6y/tR8dX9qNCyccJrt1JCLod_w-yExCGI0D_AGgA_9Qvsw/19	https://a.co/5iYQrSx
112-2758576-2261067		2023-02-22T09:28:45+00:00	2023-02-22T15:59:07+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Rose Gold Dinnerware Set - 200 White and Rose Gold Plastic Plates - Set of 300 Rose Gold Plastic Silverware - 100 Plastic Cups - Disposable Rose Gold Dinnerware Set for Party - 100 Guests	SE201RG-MF	B07XDF72J4	1	Shipped	1	USD	79.99	7.1							JAMAICA	NY	11434	US		false			
112-0670646-5257845		2023-02-22T08:10:24+00:00	2023-02-22T20:20:30+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65								Tacoma	WA	98445	US		false		https://zme-caps.amazon.com/t/99GYa4JnNW0h/mMMy3zqorS_K0mdVaqeGaT136x-fZldwaH2awDdEwtM/19	https://a.co/brmLQhp
112-0833250-9516211		2023-02-22T06:35:02+00:00	2023-02-22T16:01:22+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	2	USD	155.98	13.84							FLUSHING	NY	11367-2329	US		false			
113-6367276-1325866		2023-02-22T06:23:31+00:00	2023-02-22T07:18:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	7.9							INGLEWOOD	CA	90301-2531	US		false			
113-2382962-5013830		2023-02-22T05:53:46+00:00	2023-02-22T14:48:52+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Cursive Letter Balloons - Custom Script Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	XCURSIVELETTERS	B09CW233GB	1	Shipped	1	USD	27.68	2.28							SOCORRO	TX	79927-2246	US		false		https://zme-caps.amazon.com/t/Fwp4dNVaLnpQ/pm_2-IOYE2_surZGGNWdzjg9qAGT5eX07ovvagusghw/19	https://a.co/j6atlKD
113-7583617-7726639		2023-02-22T05:47:32+00:00	2023-02-22T07:15:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	2	USD	155.98	9.36							CULLODEN	WV	25510-7309	US		false			
114-9358773-0083420		2023-02-22T05:44:22+00:00	2023-02-22T07:07:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	5.53							Minneola	FL	34715	US		false			
114-7952447-4939432		2023-02-22T05:02:32+00:00	2023-02-22T07:09:34+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	6.32							LIVERPOOL	NY	13088-6315	US		false			
112-6805288-7445837		2023-02-22T04:46:52+00:00	2023-02-22T14:48:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.77							REDONDO BEACH	CA	90277-5963	US		false		https://zme-caps.amazon.com/t/rp7jdTR4RqKE/lU8T8b78OtPmcJK6HZwjJFXZMOvX-XlIyQ-KZGQkj7E/19	https://a.co/a6RyLkt
114-2153624-8690663		2023-02-22T04:26:50+00:00	2023-02-22T15:00:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	14.65	1.3							Flushing	Ny	11367	US		false		https://zme-caps.amazon.com/t/deWIFCtoEvvj/xqFmvXh8pNM9D80TjMwm6BvphdkQ4uYSOdfxdCQXhzg/19	https://a.co/1QIlL0D
114-2513922-2123444		2023-02-22T04:23:17+00:00	2023-02-22T14:48:49+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	12.65	1.09							SAN FRANCISCO	CA	94112-4423	US		false		https://zme-caps.amazon.com/t/R3RGXkDntquB/_8p5MKLkBYIZb9TomU2Bs7X03tOdDvqCnxp8Dj9xFDk/19	https://a.co/gzb5OgO
113-6010838-5339448		2023-02-22T04:14:21+00:00	2023-02-22T14:41:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Happy Birthday with Custom Name 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	HBDCUSTOMNAME	B099V93FGY	1	Shipped	1	USD	18.98	2.01	7.99	0.85					MUKILTEO	WA	98275-5550	US		false		https://zme-caps.amazon.com/t/dnBzICKICH2Y/tMHTOrR4S4pmV64VMg0YqhGb7FkbrLGwjAc1tpLK4Bc/19	https://a.co/7MX0F1f
114-8152302-1817003		2023-02-22T04:05:57+00:00	2023-02-24T01:19:37+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Rose Gold Dinnerware Set - 200 White and Rose Gold Plastic Plates - Set of 300 Rose Gold Plastic Silverware - 100 Plastic Cups - Disposable Rose Gold Dinnerware Set for Party - 100 Guests	SE201RG-MF	B07XDF72J4	1	Shipped	1	USD	79.99	5.6							SANFORD	NC	27330-9103	US		false			
111-2505057-8987427		2023-02-22T03:52:41+00:00	2023-02-22T14:48:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	27.65	2.21							LAKEWOOD	OH	44107-2951	US		false		https://zme-caps.amazon.com/t/ZGy6uhzQoELF/2rkOB4Z0VkJsxkzDA5QUX8NYcWZeOl8rImz2eGU1wiI/19	https://a.co/bej7U9m
112-6170136-5476222		2023-02-22T03:42:54+00:00	2023-02-22T14:48:51+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.98							Corona	CA	92882-4817	US		false		https://zme-caps.amazon.com/t/xqDikUHnx3Nr/NOtUUizyRzLmaOBlGgDWqy4WKmMUwChznh4ZtbrXTOM/19	https://a.co/9XJAQUl
114-3609621-8550609		2023-02-22T03:13:50+00:00	2023-02-22T07:10:57+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Silver Dinnerware Set - 200 White and Silver Plastic Plates - Set of 300 Silver Plastic Silverware - 100 Silver Plastic Cups - Silver Dinnerware Set for Party or Wedding up to 100 Guests	SE201S-MF	B07RDN5TR8	1	Shipped	2	USD	155.98	13.64							CHULA VISTA	CA	91911-2687	US		false			
111-5666747-6952261		2023-02-22T02:59:27+00:00	2023-02-22T14:41:27+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	28.65	2.44	7.99						TULSA	OK	74115-6609	US		false		https://zme-caps.amazon.com/t/eaYkfQf8yjXK/qYz5KtK2dxqd9f9OAAwVzDIKTmgksxZhH1-SrQDOFbg/19	https://a.co/3ORpjU5
114-4764109-0948245		2023-02-22T02:47:08+00:00	2023-02-22T14:40:13+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Expedited	Letter Balloons - Future Mrs with Custom Name 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	FUTUREMRSCUSTOMNAME	B09HY64F81	1	Shipped	1	USD	23.98	1.5	7.99	0.5					HASLET	TX	76052-5119	US		false		https://zme-caps.amazon.com/t/7U9MNMFObmct/OJvHRoT_9aB8G9zyPimK7aOIJ-q9bp7WEoBBH38mA-A/19	https://a.co/6ecvtIH
112-4879347-2119451		2023-02-22T02:41:28+00:00	2023-02-22T14:59:04+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	24.65	1.48							ALEXANDRIA	VA	22314-4204	US		false		https://zme-caps.amazon.com/t/Rpa4R8AGon0w/1IeA80ZuUeZ_w6G6JGeXjRBl8jf63zv3fASmzP1t47k/19	https://a.co/dBnAQtq
112-3322550-0893808		2023-02-22T02:35:23+00:00	2023-02-22T14:59:28+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	16.65	1.43							TUCSON	AZ	85737-9052	US		false		https://zme-caps.amazon.com/t/nFn11UGUKNmo/Ul0sU6tpfVvgt7lHZ0isk9qpcs5Z2KZb4vnxc8Wu7jA/19	https://a.co/9WCtXfI
114-3149140-5705000		2023-02-22T02:30:04+00:00	2023-02-22T07:06:31+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	1	USD	78.99	6.52							COPPELL	TX	75019-6753	US		false			
114-7915277-6293844		2023-02-22T02:13:56+00:00	2023-02-22T14:48:47+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	20.65	1.34							ORLANDO	FL	32819-3828	US		false		https://zme-caps.amazon.com/t/BJfznVxnDQrU/X8N6KCWpLUbT21fPXa06qdEUcTgZkDPTNV-MZCuTSMw/19	https://a.co/cyXm3K3
111-8281225-7041038		2023-02-22T01:28:07+00:00	2023-02-24T15:30:42+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	18.65	1.12							DETROIT	MI	48208-1629	US		false		https://zme-caps.amazon.com/t/MALtL8XVNzFS/4KGgj0032wuybgGVjUip_d8zmM9mnokOzrQll4TxHJE/19	https://a.co/6NpI8Dj
114-7351040-8201035		2023-02-22T01:21:08+00:00	2023-02-22T14:58:50+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	22.65	1.78							CLOQUET	MN	55720-1495	US		false		https://zme-caps.amazon.com/t/YsG7ZjtLvTBc/MwProUQUgZZI5UO-SvJJsLtjxveFKakvCCvZ7qf82Cw/19	https://a.co/g1esKfS
111-6842615-3090642		2023-02-22T01:18:27+00:00	2023-02-22T07:17:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Gold Dinnerware Set - 200 White and Gold Plastic Plates - Set of 300 Gold Plastic Silverware - 100 Gold Plastic Cups - Disposable Gold Dinnerware Set for Party or Wedding up to 100 Guests	SE201G-MF	B07RKZDLWQ	1	Shipped	3	USD	236.97	23.1							TUTTLE	OK	73089-9253	US		false			
111-2752472-7549016		2023-02-22T00:24:04+00:00	2023-02-22T01:31:05+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	600 Piece Rose Gold Dinnerware Set - 200 White and Rose Gold Plastic Plates - Set of 300 Rose Gold Plastic Silverware - 100 Plastic Cups - Disposable Rose Gold Dinnerware Set for Party - 100 Guests	SE201RG-MF	B07XDF72J4	1	Shipped	2	USD	159.98	13.2							Balch Springs	TX	75180	US		false			
113-3826037-9773040	113-3826037-9773040	2023-02-22T00:06:57+00:00	2023-02-22T09:41:59+00:00	Shipped	Amazon	Amazon.com			Expedited	Third Floor Umbrellas Compact Lightweight 46 Inch Automatic Open and Close 210T Teflon 10-Panel Folding Sturdy Travel Windproof Umbrella with Safe Loc	AM-LDJU-QNAP	B078KRKQ9K		Shipped	1	USD	8.99	0.85							LOS ANGELES	CA	90022-3201	US		false			
113-9370836-8176208		2023-02-21T23:50:22+00:00	2023-02-22T01:14:28+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Letter Balloons - Custom Phrase 16" Inch Alphabet Letters & Numbers Foil Mylar Balloon - Create Your Own Balloon Banner	CUSTOMLETTERS	B08KRMCTLV	1	Shipped	1	USD	23.65	1.42							PITTSBURGH	PA	15213-4044	US		false		https://zme-caps.amazon.com/t/jBxIRbU1nABK/c2Cz0KfqaMZp-fGWqXEqJoWqMtQAmb8O4Wasm75ro4o/19	https://a.co/aMYXrh9
